
1,"Hobbs, Jailen",JR-3,Rose-Hulman,10.45,Pacesetter Sports Invitational,"Apr 1, 2023",3.7
2,"Traore, Cheickna",SR-4,Ramapo,10.46,Hurricane Invitational,"Mar 17, 2023",2.1
3,"Gerzon, Luke",SR-4,Rhodes,10.47,Wash U Invite,"Mar 31, 2023",3.2
3,"Anderson, CJ",SO-2,Greenville,10.47,Wash U 5 Way,"Mar 25, 2023",3.0
5,"Jefferson, Elijah",SO-2,Texas Lutheran,10.48,D3 Challenge,"Mar 25, 2023",1.3
6,"Campbell, Christian",JR-3,Claremont-Mudd-Scripps,10.50,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.0
6,"Fowler, Brady",SO-2,Roanoke,10.50,Vertklasse,"Mar 31, 2023",3.9
8,"Holland, Myron",JR-3,Elizabethtown,10.54,40th Millersville Metrics,"Mar 31, 2023",2.9
8,"Clayton, TJ",JR-3,Rhodes,10.54,Wash U Invite,"Mar 31, 2023",3.2
10,"Jones, Jahari",SO-2,Berry,10.56,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.2
11,"Anderson, Jackson",JR-3,Williams,10.57,PLNU Invitational,"Mar 25, 2023",2.1
12,"Vaught, JP",SR-4,Centre,10.59,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.2
13,"Lewis, Detaveon",SR-4,East Texas Baptist,10.63,D3 Challenge,"Mar 25, 2023",1.3
13,"Arthur, Kevin",SO-2,St. John's (Minn.),10.63,Wartburg Outdoor Select,"Apr 1, 2023",2.6
13,"Botsford, Luke",JR-3,Tufts,10.63,PLNU Invitational,"Mar 25, 2023",2.1
16,"Clanton, Kyle",SR-4,Bridgewater (Va.),10.64,Vertklasse,"Mar 31, 2023",3.7
17,"Mcentyre, Jake",FR-1,Heidelberg,10.67,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.0
17,"Raymond-Hill, Markelle",SO-2,Redlands,10.67,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5
19,"Fox, Daniel",JR-3,Christopher Newport,10.68,2023 Colonial Relays,"Mar 30, 2023",1.8
20,"Montville, Brexton",JR-3,Plattsburgh St.,10.70,Saints Ice Broken Open,"Apr 1, 2023",3.7
20,"Williams, Randy",FR-1,Wartburg,10.70,Wartburg Outdoor Select,"Apr 1, 2023",2.6
22,"McVicker, Andrew",SO-2,Mount Union,10.71,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.8
22,"Moore, Matt",SR-4,Washington U.,10.71,Wash U 5 Way,"Mar 25, 2023",3.0
24,"Moore, Miles",JR-3,Shenandoah,10.72,Doc Jopson Track & Field Invitational,"Mar 25, 2023",1.5
24,"Powell, Brandon",JR-3,East Texas Baptist,10.72,Ice Breaker Classic,"Mar 17, 2023",0.8
24,"Hines, Solo",SO-2,Whitworth,10.72,Pacific Open 23,"Apr 1, 2023",1.6
24,"Collins, Craig",FR-1,McMurry,10.72,D3 Challenge,"Mar 25, 2023",2.1
28,"Wilson, Wyatt",SO-2,Texas Lutheran,10.74,D3 Challenge,"Mar 25, 2023",1.3
28,"Conner, Morgan",JR-3,Nebraska Wesleyan,10.74,2023 Central Nebraska Challenge,"Apr 1, 2023",0.4
30,"Shelton, Jacob",JR-3,Salisbury,10.75,2023 Towson Spring Open,"Mar 31, 2023",1.8
30,"Singleton, Kelsey",FR-1,Belhaven,10.75,Belhaven University Invitational,"Mar 25, 2023",1.9
