
1,"Mcentyre, Jake",FR-1,Heidelberg,10.67,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.0
2,"McVicker, Andrew",SO-2,Mount Union,10.71,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.8
3,"Clark, Garrett",JR-3,John Carroll,10.76,Bob Kahn Invitational,"Mar 31, 2023",2.0
4,"Kartsonas, Jimmy",SO-2,John Carroll,10.94,Bob Kahn Invitational,"Mar 31, 2023",2.0
5,"Zeren, Vincent",SO-2,Otterbein,11.03,Amy Adams Memorial,"Mar 24, 2023",-3.1
6,"Trammell, Jalen",JR-3,Heidelberg,11.04,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.4
7,"Paydock, Samuel",SO-2,Mount Union,11.13,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.4
7,"Kuklica, Elijah",FR-1,Marietta,11.13,Amy Adams Memorial,"Mar 24, 2023",-1.9
9,"Shannon, Tylir",JR-3,Mount Union,11.15,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.4
10,"Lehrer, Carson",SO-2,Heidelberg,11.17,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.5
10,"Young, Ishmael",SO-2,Capital,11.17,Vertklasse,"Mar 31, 2023",0.5
12,"Malloy, Aiden",SO-2,Mount Union,11.21,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.9
13,"Hiser, Daniel",SO-2,Capital,11.24,Vertklasse,"Mar 31, 2023",1.5
14,"Paige, Brandon",SO-2,Mount Union,11.25,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.3
15,"Gast, Tyler",FR-1,John Carroll,11.30,Bob Kahn Invitational,"Mar 31, 2023",2.0
16,"Washington Jr., Rodney",FR-1,Baldwin Wallace,11.32,Amy Adams Memorial,"Mar 24, 2023",-2.7
16,"Mitchell, Noah",FR-1,Muskingum,11.32,Amy Adams Memorial,"Mar 24, 2023",-1.9
18,"Lumb, Solomon",FR-1,Ohio Northern,11.33,Tiffelberg Collegiate Open,"Apr 1, 2023",1.2
18,"Alramahi, Basheer",FR-1,John Carroll,11.33,Bob Kahn Invitational,"Mar 31, 2023",2.0
20,"Cline, Michael",FR-1,Mount Union,11.35,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",+0.0
21,"Jennings, Xavier",FR-1,Capital,11.39,Jim Vargo Invitational,"Mar 17, 2023",1.8
22,"Brittman, Shamar",SO-2,Otterbein,11.41,Amy Adams Memorial,"Mar 24, 2023",+0.0
22,"Kelso, Jalen",FR-1,Baldwin Wallace,11.41,Amy Adams Memorial,"Mar 24, 2023",+0.0
22,"Alben Jones, Jahbari",FR-1,Otterbein,11.41,Amy Adams Memorial,"Mar 24, 2023",+0.0
25,"Char, Ben",FR-1,Capital,11.42,Jim Vargo Invitational,"Mar 17, 2023",2.5

1,"Wayt, Kenadee",SO-2,Mount Union,12.02,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.6
2,"Roncone, Lauren",SO-2,Mount Union,12.47,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.8
3,"Agbor-Nkongho, Larissa",JR-3,Capital,12.60,Vertklasse,"Mar 31, 2023",2.8
4,"Anthony, Taylor",JR-3,John Carroll,12.61,Bob Kahn Invitational,"Mar 31, 2023",3.6
5,"Samuels, Cece",SO-2,Capital,12.75,Vertklasse,"Mar 31, 2023",2.6
6,"Klonowski, Jessica",FR-1,Baldwin Wallace,12.80,Amy Adams Memorial,"Mar 24, 2023",-0.6
7,"Dietz, Madison",SR-4,Wilmington (Ohio),12.83,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.3
8,"Wallace, Averi",FR-1,Muskingum,12.90,Amy Adams Memorial,"Mar 24, 2023",-1.0
9,"Krichbaum, Kendra",SO-2,Ohio Northern,12.96,Tiffelberg Collegiate Open,"Apr 1, 2023",3.1
10,"Neiger, Hannah",FR-1,Mount Union,13.11,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",+0.0
11,"Pratt, Carlie",SO-2,Mount Union,13.21,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.2
12,"Grinnell, Jacquelynn",SO-2,Muskingum,13.30,Amy Adams Memorial,"Mar 24, 2023",-1.0
12,"Fieseler, Emily",SR-4,Muskingum,13.30,Amy Adams Memorial,"Mar 24, 2023",-0.6
