
1,"Hadasz, Andrew",JR-3,Utica,11.01,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.2
2,"Flynn, Nolan",FR-1,Utica,11.20,Wesleyan Swanson Invite,"Mar 26, 2023",2.7
3,"Tinney, Shane",SR-4,Utica,11.49,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1
4,"Conteh, Patrick",FR-1,Hartwick,11.65,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8
4,"Rogers, Nyles",SO-2,Utica,11.65,Wesleyan Swanson Invite,"Mar 26, 2023",3.1
6,"Owens, Zachary",FR-1,Utica,11.66,Wesleyan Swanson Invite,"Mar 26, 2023",3.1
6,"Peters, Neil",SO-2,Alfred,11.66,2023 Jim Taylor Invite,"Mar 24, 2023",-0.5
8,"Orioles, Michael",FR-1,Utica,11.69,Wesleyan Swanson Invite,"Mar 26, 2023",3.1
9,"Quomony, Corey",SO-2,Hartwick,11.71,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8
10,"Joseph, Jaleel",FR-1,Alfred,11.73,2023 Jim Taylor Invite,"Mar 24, 2023",-0.4

1,"Mix, Mackenzie",SO-2,Utica,12.71,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
2,"Simione, Claudia",SO-2,Utica,13.19,Wesleyan Swanson Invite,"Mar 26, 2023",2.8
3,"Young, Lina",FR-1,Alfred,13.36,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.7
4,"Glomski, Elizabeth",SO-2,Utica,13.41,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
5,"Gholson, Zeniyah",FR-1,Utica,13.66,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4
6,"Capparello, Giuliana",SO-2,Sage,15.01,2023 Hamilton College Continental Invitational,"Apr 1, 2023",-1.7
7,"Grosskopf, Mackenzie",SR-4,Alfred,18.09,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.8

1,"Hadasz, Andrew",JR-3,Utica,22.04,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.3
2,"Flynn, Nolan",FR-1,Utica,22.76,Wesleyan Swanson Invite,"Mar 26, 2023",1.7
3,"Simmons, Jonathan",SO-2,Utica,23.06,2023 Hamilton College Continental Invitational,"Apr 1, 2023",3.5
4,"Kain , Ethan",SR-4,Utica,23.11,Wesleyan Swanson Invite,"Mar 26, 2023",1.7
5,"Tinney, Shane",SR-4,Utica,23.21,Wesleyan Swanson Invite,"Mar 26, 2023",1.6
6,"Conteh, Patrick",FR-1,Hartwick,23.36,2023 Hamilton College Continental Invitational,"Apr 1, 2023",3.5
7,"Orioles, Michael",FR-1,Utica,23.46,Wesleyan Swanson Invite,"Mar 26, 2023",0.3
8,"Owens, Zachary",FR-1,Utica,23.60,2023 Hamilton College Continental Invitational,"Apr 1, 2023",3.5
9,"Boss, James",SO-2,Utica,24.02,2023 Hamilton College Continental Invitational,"Apr 1, 2023",3.5
10,"Billinger, TyJon",FR-1,Utica,24.25,Wesleyan Swanson Invite,"Mar 26, 2023",1.1

1,"Mix, Mackenzie",SO-2,Utica,25.83,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.1
2,"Simione, Claudia",SO-2,Utica,27.30,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6
3,"Young, Lina",FR-1,Alfred,27.50,2023 Jim Taylor Invite,"Mar 24, 2023",-0.8
4,"Glomski, Elizabeth",SO-2,Utica,28.00,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.5
5,"Tricarico, Ashley",SO-2,Hartwick,28.21,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.5
6,"Sinclair, Amina",SO-2,Utica,29.87,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.4
7,"Capparello, Giuliana",SO-2,Sage,32.08,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.4
8,"Grosskopf, Mackenzie",SR-4,Alfred,38.92,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",-1.3

1,"Hadasz, Andrew",JR-3,Utica,51.84,Wesleyan Swanson Invite,"Mar 26, 2023"
2,"Kerr, Connor",SO-2,Alfred,52.23,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
3,"Simmons, Jonathan",SO-2,Utica,52.27,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Kain , Ethan",SR-4,Utica,52.45,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
5,"Mecca, George",SO-2,Alfred,52.49,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
6,"Orioles, Michael",FR-1,Utica,54.40,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
7,"Vargo, Tristan",SO-2,Utica,54.59,Wesleyan Swanson Invite,"Mar 26, 2023"
8,"Harkness, Dominic",FR-1,Sage,56.06,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
9,"Scriven, Connor",FR-1,Alfred,56.32,2023 Jim Taylor Invite,"Mar 24, 2023"
10,"Thammavong, Mikey",FR-1,Alfred,57.69,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"Tricarico, Ashley",SO-2,Hartwick,1:05.82,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
2,"Ivery, Crystal",FR-1,Sage,1:12.79,2023 Hamilton College Continental Invitational,"Apr 1, 2023"

1,"Jeralds, Tobias",FR-1,Utica,2:04.71,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
2,"Vargo, Tristan",SO-2,Utica,2:06.19,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
3,"Lohmann, Hayden",JR-3,Utica,2:08.69,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Rogers, Courtney",FR-1,Hartwick,2:09.34,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
5,"Leotta, Anthony",FR-1,Utica,2:10.33,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
6,"Flint, Kevin",SO-2,Alfred,2:12.44,2023 Jim Taylor Invite,"Mar 24, 2023"
7,"Pellegrini, Chris",FR-1,Sage,2:15.78,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
8,"Brown, Zachary",FR-1,Utica,2:16.31,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
9,"Moore, William",FR-1,Alfred,2:18.81,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"Gilbert, Olivia",JR-3,Alfred,2:27.93,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
2,"Dening, Jade",SO-2,Utica,2:29.24,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
3,"Hall, McKenzie",SO-2,Alfred,2:33.39,2023 Jim Taylor Invite,"Mar 24, 2023"
4,"Feeney, Mackenzie",JR-3,Sage,2:35.71,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
5,"Lutkins, Sarah",SO-2,Alfred,2:36.28,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"Leotta, Anthony",FR-1,Utica,4:17.97,Wesleyan Swanson Invite,"Mar 26, 2023"
2,"Jeralds, Tobias",FR-1,Utica,4:21.62,Wesleyan Swanson Invite,"Mar 26, 2023"
3,"Lohmann, Hayden",JR-3,Utica,4:30.32,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Flint, Kevin",SO-2,Alfred,4:31.14,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
5,"Sesmas, Yuner",SO-2,Alfred,4:33.79,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
6,"Rasilla, Max",SO-2,Alfred,4:39.93,2023 Jim Taylor Invite,"Mar 24, 2023"
7,"Dean, Finnegan",FR-1,Alfred,4:40.42,2023 Jim Taylor Invite,"Mar 24, 2023"
8,"Moore, William",FR-1,Alfred,4:53.50,2023 Jim Taylor Invite,"Mar 24, 2023"
9,"Erickson, Nicholas",SO-2,Alfred,5:10.67,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
10,"Brandl, Anthony",JR-3,Alfred,5:40.56,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"Hall, McKenzie",SO-2,Alfred,5:07.47,2023 Jim Taylor Invite,"Mar 24, 2023"
2,"Dening, Jade",SO-2,Utica,5:08.18,Wesleyan Swanson Invite,"Mar 26, 2023"
3,"Feeney, Mackenzie",JR-3,Sage,5:14.43,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Gilbert, Olivia",JR-3,Alfred,5:16.38,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
5,"Lutkins, Sarah",SO-2,Alfred,5:21.00,2023 Jim Taylor Invite,"Mar 24, 2023"
6,"Burlette, Noella",SO-2,Utica,5:42.55,Wesleyan Swanson Invite,"Mar 26, 2023"
7,"Haas, Brynita",FR-1,Hartwick,5:44.59,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
8,"Reed, Kyla",FR-1,Utica,5:49.09,Wesleyan Swanson Invite,"Mar 26, 2023"
9,"Sharpe, Sarah",SR-4,Utica,5:52.19,Wesleyan Swanson Invite,"Mar 26, 2023"
10,"Smith, Madilynne",SO-2,Hartwick,6:02.69,2023 Hamilton College Continental Invitational,"Apr 1, 2023"

1,"Ingellis, Elizabeth",SO-2,Sage,19:08.83,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
2,"Hall, McKenzie",SO-2,Alfred,19:46.60,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
3,"Jablonski, Mari",JR-3,Alfred,20:06.38,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
4,"Haas, Brynita",FR-1,Hartwick,20:20.16,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
5,"Smith, Madilynne",SO-2,Hartwick,22:30.38,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
