
1,"Anderson, Jackson",JR-3,Williams,10.57,PLNU Invitational,"Mar 25, 2023",2.1
2,"Botsford, Luke",JR-3,Tufts,10.63,PLNU Invitational,"Mar 25, 2023",2.1
3,"Davis, Jack",JR-3,Williams,10.75,PLNU Invitational,"Mar 25, 2023",2.1
4,"Lemieux, Alex",SR-4,Tufts,10.76,PLNU Invitational,"Mar 25, 2023",2.1
5,"Doss , Steven",FR-1,RIC,10.77,CGA Spring Invite,"Apr 8, 2023",2.0
6,"Harrison, Jordan",FR-1,Amherst,10.79,Black & Gold Invitational,"Mar 31, 2023",1.2
7,"Scott, Michael",SO-2,Springfield,10.80,Springfield College Classic,"Apr 8, 2023",2.0
8,"Castanon, Aidan",FR-1,Middlebury,10.83,Amherst College Spring Fling,"Apr 8, 2023",0.8
9,"Weber, Evan",JR-3,Springfield,10.85,Springfield College Classic,"Apr 8, 2023",1.2
10,"Clark, Richard",FR-1,Middlebury,10.87,PLNU Invitational,"Mar 25, 2023",2.8
11,"Newman, Oscar",SO-2,Williams,10.89,PLNU Invitational,"Mar 25, 2023",2.1
12,"Nissen, Sam",FR-1,Tufts,10.90,PLNU Invitational,"Mar 25, 2023",3.4
13,"Raye, LJ",SO-2,Thomas College,10.91,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.5
14,"Budiman, Jeremiah",SR-4,MIT,10.92,Amherst College Spring Fling,"Apr 8, 2023",0.8
14,"Peterson, Kelvin",SO-2,Wheaton (Mass.),10.92,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.4
16,"Clement, Nolan",FR-1,MIT,10.93,Amherst College Spring Fling,"Apr 8, 2023",0.8
16,"Liu, William",JR-3,MIT,10.93,Amherst College Spring Fling,"Apr 8, 2023",0.8
18,"Bazile, Flordan",FR-1,UMass Dartmouth,10.99,CGA Spring Invite,"Apr 8, 2023",2.0
18,"Penta, Anthony",JR-3,Springfield,10.99,Springfield College Classic,"Apr 8, 2023",2.0
20,"Shen, Derek",SR-4,Bates,11.02,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",1.1
20,"Regan, Seth",JR-3,Springfield,11.02,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
20,"Pierce, Cody",FR-1,Amherst,11.02,Black & Gold Invitational,"Mar 31, 2023",1.2
23,"Turner, Noah",SO-2,Tufts,11.04,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",0.5
24,"Stakun-Pickering, Colby",SR-4,Bates,11.06,Bates College Quad Meet,"Apr 1, 2023",1.4
25,"Nwogwugwu, Zac",FR-1,MIT,11.08,Amherst College Spring Fling,"Apr 8, 2023",0.8

1,"Kwafo, Michelle",SR-4,Coast Guard,11.75,CGA Spring Invite,"Apr 8, 2023",3.8
