
1,"Blaskowski, Sam",SO-2,Wis.-La Crosse,10.20,Ashton May Invitational,"Apr 7, 2023",0.8
2,"Smith, Ryder",FR-1,Wis.-La Crosse,10.45,Ashton May Invitational,"Apr 7, 2023",0.8
3,"Grant, Jaylen",JR-3,Wis.-Oshkosh,10.56,Ashton May Invitational,"Apr 7, 2023",0.8
4,"Klechefski, Stefan",JR-3,Wis.-Eau Claire,10.63,Ashton May Invitational,"Apr 7, 2023",0.8
5,"Williams, Ja'siah",FR-1,Wis.-Oshkosh,10.71,Ashton May Invitational,"Apr 7, 2023",0.8
6,"Thomas, Denzel",SR-4,Wis.-Oshkosh,10.72,Ashton May Invitational,"Apr 7, 2023",0.8
7,"Reichart, Spencer",JR-3,Wis.-La Crosse,10.73,Ashton May Invitational,"Apr 7, 2023",3.5
8,"Cullison, Keegan",SO-2,Wis.-Oshkosh,10.75,Ashton May Invitational,"Apr 7, 2023",0.8
9,"McClowry, Colin",SO-2,Wis.-Eau Claire,10.78,Ashton May Invitational,"Apr 7, 2023",3.5
9,"Clavijo, Brett",SO-2,Wis.-Oshkosh,10.78,Ashton May Invitational,"Apr 7, 2023",0.8
11,"Hughes, Cam",FR-1,Wis.-Whitewater,10.79,Rex Foster Twilight,"Apr 7, 2023",2.2
12,"Turner, Derrick",SO-2,Wis.-Platteville,10.80,UW-Platteville Opener,"Apr 1, 2023",1.9
13,"VanHout, Cade",SR-4,Wis.-Platteville,10.81,UW-Platteville Opener,"Apr 1, 2023",1.9
13,"Rindt, Carsen",SO-2,Wis.-Whitewater,10.81,Rex Foster Twilight,"Apr 7, 2023",2.5
15,"Stewart, Kemarri",FR-1,Wis.-River Falls,10.89,St Thomas Tomcat Invitational,"Apr 7, 2023",0.8
16,"Kean, Joey",JR-3,Wis.-Oshkosh,10.90,UW-Platteville Invitational,"Apr 14, 2023",1.2
17,"Little, Londyn",SO-2,Wis.-Oshkosh,10.92,Ashton May Invitational,"Apr 7, 2023",3.3
18,"Boatman, Jaylin",SO-2,Wis.-Oshkosh,10.93,Ashton May Invitational,"Apr 7, 2023",3.7
19,"Wolter, Charlie",SO-2,Wis.-Eau Claire,10.94,Ashton May Invitational,"Apr 7, 2023",3.7
20,"Villalobos, Diego",SO-2,Wis.-Oshkosh,10.95,Ashton May Invitational,"Apr 7, 2023",3.7
