
1,"Hobbs, Jailen",JR-3,Rose-Hulman,10.45,Pacesetter Sports Invitational,"Apr 1, 2023",3.7
2,"Till, Corbin",FR-1,Manchester,11.16,2023 Millikin Alumni Invite,"Apr 1, 2023",3.1
3,"Melvin, Gabriel",SR-4,Manchester,11.17,Manchester University Invitational,"Apr 8, 2023",0.6
4,"Janvier, Ja' Qway",SR-4,Defiance,11.18,Indiana Tech Good Friday meet,"Apr 7, 2023",2.7
5,"Youndt, Timothy",SR-4,Rose-Hulman,11.19,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.9
6,"Moss Jr, Duriel",SO-2,Manchester,11.22,2023 Millikin Alumni Invite,"Apr 1, 2023",3.1
7,"Gist, Desmond",JR-3,Bluffton,11.24,Manchester University Invitational,"Apr 8, 2023",-0.8
8,"Miller, Tyce",SR-4,Rose-Hulman,11.25,Pacesetter Sports Invitational,"Apr 1, 2023",2.6
9,"Cox, Jack",SO-2,Rose-Hulman,11.27,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.9
9,"Lloyd, Anthony",FR-1,Hanover,11.27,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.1
11,"Adair, Layden",FR-1,Hanover,11.33,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",1.5
12,"Perkins, Erik",SO-2,Hanover,11.34,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",+0.0
13,"Oliver, Gentry",FR-1,Manchester,11.39,2023 Millikin Alumni Invite,"Apr 1, 2023",3.1
13,"Roberts, Zachary",JR-3,Franklin,11.39,Hanover Invitational 2023,"Mar 25, 2023",0.8
15,"Baker, Ezra",FR-1,Franklin,11.44,Hanover Invitational 2023,"Mar 25, 2023",0.6
16,"Warner, Elliott",FR-1,Mount St. Joseph,11.46,Hanover Invitational 2023,"Mar 25, 2023",0.6
17,"Bronaugh, Tristen",JR-3,Manchester,11.48,2023 Millikin Alumni Invite,"Apr 1, 2023",3.1
18,"Range, Jalen",SO-2,Mount St. Joseph,11.51,OWU Marv Frye Invitational,"Apr 8, 2023",0.7
19,"Evers Smith, Kyle",FR-1,Mount St. Joseph,11.56,OWU Marv Frye Invitational,"Apr 8, 2023",-0.4
19,"Smith, Micah",FR-1,Earlham,11.56,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.8
19,"Amankwah, Winston",SR-4,Rose-Hulman,11.56,Wabash College Huntsman Family Invite 2023,"Apr 8, 2023",2.1
