
1,"Lewis, Detaveon",SR-4,East Texas Baptist,10.63,D3 Challenge,"Mar 25, 2023",1.3
2,"Collins, Craig",FR-1,McMurry,10.72,D3 Challenge,"Mar 25, 2023",2.1
2,"Powell, Brandon",JR-3,East Texas Baptist,10.72,Ice Breaker Classic,"Mar 17, 2023",0.8
4,"Quinn, Kameron",JR-3,UT-Dallas,10.76,David Noble Relays,"Apr 7, 2023",1.3
5,"Bingham, Justin",FR-1,Hardin-Simmons,10.79,Wes Kittley Invitational,"Mar 17, 2023",2.8
6,"Turner, Tamarian",SO-2,McMurry,10.94,David Noble Relays,"Apr 7, 2023",1.3
7,"Torres-Izquierdo, Carlos",JR-3,East Texas Baptist,10.96,D3 Challenge,"Mar 25, 2023",2.1
8,"White, Jacob",SR-4,LeTourneau,10.99,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.3
9,"Brandon, Caster",JR-3,East Texas Baptist,11.01,D3 Challenge,"Mar 25, 2023",1.3
10,"Kwiatkowski, Caleb",SO-2,McMurry,11.03,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.8
11,"Jones, De'Leon",SO-2,East Texas Baptist,11.05,D3 Challenge,"Mar 25, 2023",2.1
12,"Dominguez, Gilbert",FR-1,East Texas Baptist,11.10,Harding Bison Open,"Apr 6, 2023",2.1
13,"Land, Jacob",SO-2,Concordia (Tex.),11.12,D3 Challenge,"Mar 25, 2023",1.4
14,"Cooper, Malik",SO-2,East Texas Baptist,11.13,Ice Breaker Classic,"Mar 17, 2023",2.0
15,"Ejikeme, Chiemeka",FR-1,UT-Dallas,11.14,David Noble Relays,"Apr 7, 2023",1.3
16,"Miller, Rangel",JR-3,East Texas Baptist,11.18,Harding Bison Open,"Apr 6, 2023",0.6
17,"Henry, Jackson",SO-2,Concordia (Tex.),11.19,2023 Trinity Invitational,"Mar 3, 2023",0.8
18,"Miller, Shepherd",SO-2,McMurry,11.20,David Noble Relays,"Apr 7, 2023",3.0
19,"Shanklin, Bain",FR-1,Hardin-Simmons,11.22,2023 Trinity Invitational,"Mar 3, 2023",2.8
20,"Colbert, Jacorian",SO-2,McMurry,11.23,David Noble Relays,"Apr 7, 2023",0.7
21,"Habbas, Rami",SO-2,UT-Dallas,11.25,2023 OBU Invite,"Mar 24, 2023",4.7
22,"Belcha, Javarian",SO-2,Hardin-Simmons,"11.26
@",TTU Masked Rider,"Mar 24, 2023",-0.1
22,"Fouts, Harrison",FR-1,McMurry,11.26,D3 Challenge,"Mar 25, 2023",2.1
22,"Doherty, Karson",FR-1,East Texas Baptist,11.26,D3 Challenge,"Mar 25, 2023",0.6
25,"Williams, Braylon",FR-1,McMurry,11.27,D3 Challenge,"Mar 25, 2023",2.3
26,"Miller, Chance",SO-2,Concordia (Tex.),11.32,D3 Challenge,"Mar 25, 2023",1.4
26,"Joiner, John",FR-1,McMurry,11.32,David Noble Relays,"Apr 7, 2023",0.7
28,"Thomas, Da'Sean",FR-1,East Texas Baptist,11.37,Ice Breaker Classic,"Mar 17, 2023",0.6
29,"De La Garza, Samuel",FR-1,Concordia (Tex.),11.38,D3 Challenge,"Mar 25, 2023",2.3
30,"Oyadiran, Dami",SO-2,UT-Dallas,11.41,David Noble Relays,"Apr 7, 2023",1.3

1,"Morris, Jada",SO-2,McMurry,12.56,David Noble Relays,"Apr 7, 2023",2.3
2,"Aldridge, Jayla",SO-2,Concordia (Tex.),12.74,D3 Challenge,"Mar 25, 2023",3.9
3,"Yanez, Brynn",FR-1,McMurry,12.78,D3 Challenge,"Mar 25, 2023",1.7
4,"Mugofwa, Pendo",JR-3,Concordia (Tex.),12.82,D3 Challenge,"Mar 25, 2023",3.5
5,"Clark, Payton",SO-2,East Texas Baptist,13.04,Harding Bison Open,"Apr 6, 2023",1.8
5,"Billingsly, Tia",FR-1,UT-Dallas,13.04,2023 OBU Invite,"Mar 24, 2023",2.8
7,"Sauls, Danielle",JR-3,Hardin-Simmons,13.10,Wes Kittley Invitational,"Mar 17, 2023",2.7
8,"Tolbert, Nakiah",SO-2,Hardin-Simmons,13.12,Wes Kittley Invitational,"Mar 17, 2023",4.5
9,"McCalister, Rachel",FR-1,McMurry,13.17,2023 Trinity Invitational,"Mar 3, 2023",0.8
10,"Pena, Danielle",FR-1,Hardin-Simmons,13.18,Wes Kittley Invitational,"Mar 17, 2023",4.5
11,"Webb-Barber, Losuria",SO-2,McMurry,13.25,2023 Trinity Invitational,"Mar 3, 2023",1.2
12,"Stayrook, Mattison",FR-1,Concordia (Tex.),13.26,D3 Challenge,"Mar 25, 2023",3.5
13,"Carter, Jenna",FR-1,LeTourneau,13.54,D3 Challenge,"Mar 25, 2023",1.9
14,"Sowers, Alexa",JR-3,Hardin-Simmons,13.60,Wes Kittley Invitational,"Mar 17, 2023",4.5
15,"Gonzalez, Meriah",FR-1,McMurry,13.62,2023 Trinity Invitational,"Mar 3, 2023",0.8
